run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
75,10,0.3,0.08,0.8,0.15,ok,,0.0032033255840195896,0.02572101411996766,0.1245411852378244,0.12762256003643135,-0.055046212027783814,0.14999999999999994,231.00000000000003,0.35448091250508457,0.004529581566237128,0.04458705465796163,0.04683532779385935,0.06597999234188223
92,10,0.3,0.1,1.0,0.2,ok,,0.004072819982930742,0.032686503170761404,0.12460249913101577,0.12757583409281315,-0.0711188688244998,0.20000000000000004,308.00000000000006,0.4531189551193054,0.005679038030518804,0.0555296100229385,0.05829943096152785,0.06367241282730618
112,10,0.35,0.08,0.8,0.2,ok,,0.0033789053970452176,0.027328795657206487,0.12363901576300215,0.12536241661683842,-0.05715718441858819,0.2,308.00000000000006,0.3955080830183987,0.004762314677021122,0.04274266469544729,0.04347897684416836,0.04970028834678375
101,10,0.3,0.12,1.0,0.05,ok,,0.002747443167543162,0.02342406328816492,0.11729148498891377,0.11871642304656133,-0.04511481591598798,0.05,77.00000000000001,0.29361874209126987,0.006243210139416847,0.05878283911444238,0.06983568995695834,0.12812877795138866
4,10,0.2,0.08,0.8,0.2,ok,,0.0038150667005178995,0.0334955221577582,0.11389781244637971,0.11782858573216015,-0.05838322501454418,0.2,308.00000000000006,0.40234821737321097,0.004507058708888388,0.053666420938666005,0.03999997379955241,0.052307470713644055
106,10,0.3,0.12,1.2,0.1,ok,,0.0036665578581043246,0.031894344695788564,0.11495949808896588,0.11752950728130518,-0.056133794081683064,0.1,154.00000000000003,0.4076091608115596,0.007183481254174368,0.0710620885393714,0.08244841511131593,0.10721958617464011
136,10,0.35,0.12,0.8,0.2,ok,,0.003124050596160277,0.026543994361605726,0.11769331147383856,0.11738267108434183,-0.052809038850169854,0.20000000000000004,308.00000000000006,0.4046191949926376,-0.0026861364300795987,0.030442352581388873,0.03632244330539811,0.02866405617140444
68,10,0.25,0.12,1.0,0.2,ok,,0.0038788933568216777,0.034607334060489006,0.11208298651499388,0.1153741015555803,-0.06672888906474661,0.2,308.00000000000006,0.45928754297365565,0.005885393534473483,0.05833082965656143,0.05406233804550192,0.0629037575666147
108,10,0.3,0.12,1.2,0.2,ok,,0.004211578282872219,0.03746365938535421,0.1124176962947369,0.11535302317806803,-0.0757288704049689,0.2,308.00000000000006,0.510737634159095,0.006789880121472968,0.06737621333540025,0.07118618011180923,0.07053384340229774
91,10,0.3,0.1,1.0,0.15,ok,,0.003365844797913242,0.03042742817293706,0.11061877391619024,0.11356875272987335,-0.059144411095851335,0.14999999999999994,231.00000000000003,0.4108148893928493,0.005668546512523729,0.056528002875018475,0.060340333813471106,0.07498865184670578
74,10,0.3,0.08,0.8,0.1,ok,,0.0025385207652683928,0.023313316481068217,0.10888715757493451,0.11176491397257135,-0.04176282662049646,0.1,154.00000000000003,0.30938072252637894,0.004590441436736135,0.04584081279015231,0.05014644157153601,0.08370951410724525
90,10,0.3,0.1,1.0,0.1,ok,,0.0030112367172483445,0.027691743846490487,0.10874131777114404,0.11142198963022791,-0.048771578241593394,0.1,154.00000000000003,0.35993314416224936,0.005876545239715507,0.058372702874004354,0.0660841073875047,0.09608304367230758
107,10,0.3,0.12,1.2,0.15,ok,,0.00360577325385103,0.03496997472160233,0.10311054790736243,0.10584238314080298,-0.06212015967888185,0.14999999999999994,231.00000000000003,0.46407108378956835,0.006885662155104199,0.06876121918522847,0.07521966235730403,0.08370951410724492
104,10,0.3,0.12,1.0,0.2,ok,,0.003278883644399766,0.03264196543523932,0.10044994535960075,0.10235579168430149,-0.06477120428153105,0.20000000000000004,308.00000000000006,0.4610724665755657,0.00573643442237759,0.05299441314542829,0.05458014124577664,0.055547061316793545
141,10,0.35,0.12,1.2,0.05,ok,,0.0026489080321265845,0.02667352181600075,0.0993085221516408,0.09990588956766139,-0.05222803922406927,0.05,77.00000000000001,0.3288844808832211,0.007584383435527276,0.076112155393181,0.08860298963014845,0.14926265551099493
128,10,0.35,0.1,1.0,0.2,ok,,0.003125355807424235,0.03217082795797925,0.09714875263721837,0.09889895414767233,-0.06330498626004144,0.20000000000000004,308.00000000000006,0.45621168200260703,0.005726862216448363,0.0542856147660597,0.05544218821159402,0.057070518289944916
67,10,0.25,0.12,1.0,0.15,ok,,0.003059518365781333,0.03214026668886265,0.09519268758406188,0.09814118790703062,-0.055501069142162796,0.14999999999999994,231.00000000000003,0.41678158973478746,0.005800182758048363,0.05891397540457677,0.05777804768113853,0.07435907995187985
139,10,0.35,0.12,1.0,0.15,ok,,0.002834684585504954,0.029775093790651002,0.09520321263924982,0.09630535882249798,-0.059798779505289,0.14999999999999994,231.00000000000003,0.42001589543837925,0.005656910631587102,0.05361025704768781,0.05609631575036981,0.061520345699176304
