run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
39,7,0.25,0.08,0.8,0.15,ok,,0.019960619383627254,0.027885910782475737,0.715795856170172,0.7406483384972483,-0.042833096390870184,0.15,332.85,0.36424474023738795,0.01695740875761794,0.0740025976674031,0.06235195309117889,0.12376285502876305
56,7,0.25,0.1,1.0,0.2,ok,,0.025196913431079437,0.03532576820820199,0.7132729083929498,0.7384038462418925,-0.05246964295484147,0.19999999999999998,443.80000000000007,0.46569154575155136,0.02098128076023012,0.09178808238111241,0.07775920315039125,0.11935894278588866
72,7,0.25,0.12,1.2,0.2,ok,,0.0290715868091469,0.04089941604829433,0.7108068920793137,0.7346711465093569,-0.06507949336101182,0.19999999999999998,443.8000000000001,0.5247331626135093,0.02593783720264387,0.11256843718819537,0.09403597743850645,0.13195182823868612
77,7,0.3,0.08,1.0,0.05,ok,,0.02451896830924949,0.03437431023882708,0.713293390875212,0.7343208129887019,-0.06997259716330217,0.049999999999999996,110.95000000000003,0.2936265447874291,0.05512795060885628,0.14120503029236242,0.15585492505235857,0.38467913573240065
55,7,0.25,0.1,1.0,0.15,ok,,0.023738716503351354,0.03346068495785709,0.7094510029681007,0.7324618252634507,-0.055184399391370764,0.15,332.85,0.42199719954915116,0.021975299570618934,0.09492022883027712,0.07886298089764328,0.1394398310421906
40,7,0.25,0.08,0.8,0.2,ok,,0.020889387277071014,0.029774179569037426,0.7015940516055117,0.7274427651361035,-0.039337152615233406,0.19999999999999998,443.8000000000001,0.4039765333903443,0.016194312119465093,0.07144667393417835,0.06174628833028475,0.1040273710680808
116,7,0.35,0.08,1.0,0.2,ok,,0.027195803929998874,0.03784682862512884,0.7185755033630984,0.7246402178930946,-0.07173633989370354,0.19999999999999998,443.8000000000001,0.46004654976006487,0.04939796397874385,0.11775141466812875,0.08980726412776746,0.14572440667480246
38,7,0.25,0.08,0.8,0.1,ok,,0.018240008646243533,0.026015021888510407,0.7011337036121916,0.7219963993029809,-0.044724018880541894,0.09999999999999999,221.90000000000003,0.3179520358290204,0.01808195677389559,0.07742778912941913,0.06406445707263347,0.15308680827735366
71,7,0.25,0.12,1.2,0.15,ok,,0.02722349605064145,0.03902253959195823,0.6976351702197177,0.718385452166957,-0.06644980299713665,0.15,332.85,0.4769284207942735,0.02712292211182587,0.1161415632328355,0.09609636076986293,0.15308764231186067
115,7,0.35,0.08,1.0,0.15,ok,,0.025492779984232827,0.036216508852629795,0.7038994312777809,0.7127716100085941,-0.07437251535766898,0.14999999999999997,332.85,0.4156690955986964,0.05076257906036961,0.12143230375944264,0.09782103395503997,0.18035716905439902
57,7,0.25,0.1,1.2,0.05,ok,,0.027092271067899354,0.039218304259856486,0.6908067949187381,0.709876144837959,-0.06582555306524351,0.049999999999999996,110.95000000000002,0.3354117843514922,0.047143762783770686,0.15150410150462773,0.17020131962812782,0.35112686434938134
132,7,0.35,0.1,1.2,0.2,ok,,0.029098369940951052,0.041647806646908786,0.6986771281294069,0.7059487724080056,-0.0729588998927958,0.19999999999999998,443.8000000000001,0.5251410288840003,0.040860245972195855,0.11801747128489921,0.09683855569701212,0.14299987454165086
96,7,0.3,0.1,1.2,0.2,ok,,0.029796412528268146,0.043033050213549376,0.6924076350712982,0.7051661718462554,-0.07877314538744129,0.19999999999999998,443.8000000000001,0.5210050224642431,0.040620527000401536,0.12773403793944574,0.10283963875006005,0.15599619940034326
78,7,0.3,0.08,1.0,0.1,ok,,0.02478205630694008,0.03601706285507295,0.6880643323598933,0.7037799618465703,-0.07826862041801375,0.09999999999999999,221.90000000000006,0.3608228397530752,0.05237783533784036,0.13497985615381355,0.12151670766445778,0.2535741497357191
54,7,0.25,0.1,1.0,0.1,ok,,0.02157782389652252,0.031512808813165934,0.6847318506088669,0.7022011995857358,-0.054978063005081346,0.09999999999999999,221.90000000000003,0.3700854772681409,0.023352243251121344,0.09897833162088768,0.08247944373967875,0.17146443657074673
93,7,0.3,0.1,1.2,0.05,ok,,0.025467896502548992,0.03705281441560571,0.6873404059644806,0.7019167002939523,-0.06149095148517014,0.049999999999999996,110.95000000000002,0.34006271327386306,0.047242924045484476,0.14383656240189202,0.15436538465451244,0.3600181034312303
