run_id,score,threshold,bad_state_multiplier,lookback_rebalances,min_history_rebalances,annualized_return,sharpe_ratio,max_drawdown,signal_gate_active_rate
100,3.2475236308608473,0.02,0.6,20,8,0.38380627513634313,1.2985305083835537,-0.36429133541196146,0.2191780821917808
23,3.2317942950677017,0.005,0.2,20,6,0.39205524300520933,1.2925826823496767,-0.3643313657038877,0.11643835616438356
24,3.2317942950677017,0.005,0.2,20,8,0.39205524300520933,1.2925826823496767,-0.3643313657038877,0.11643835616438356
79,3.2311250822422757,0.015,0.6,20,6,0.39013047199073725,1.2907952004243353,-0.3642913386575648,0.18493150684931506
80,3.2311250822422757,0.015,0.6,20,8,0.39013047199073725,1.2907952004243353,-0.3642913386575648,0.18493150684931506
51,3.2298368589773565,0.01,0.35,20,6,0.3894436093335101,1.2925787694238842,-0.36434333079961156,0.136986301369863
52,3.2298368589773565,0.01,0.35,20,8,0.3894436093335101,1.2925787694238842,-0.36434333079961156,0.136986301369863
73,3.227585450065855,0.015,0.45,12,6,0.35700519901541994,1.2783625562032808,-0.32815111939244157,0.273972602739726
74,3.227585450065855,0.015,0.45,12,8,0.35700519901541994,1.2783625562032808,-0.32815111939244157,0.273972602739726
33,3.2060232612415547,0.005,0.45,12,6,0.3708000049429139,1.2676156928749989,-0.34520792994358784,0.18493150684931506
34,3.2060232612415547,0.005,0.45,12,8,0.3708000049429139,1.2676156928749989,-0.34520792994358784,0.18493150684931506
13,3.2052259441648534,0.0,0.45,12,6,0.3888330375243323,1.2691650978007376,-0.36435408499302246,0.14383561643835616
14,3.2052259441648534,0.0,0.45,12,8,0.3888330375243323,1.2691650978007376,-0.36435408499302246,0.14383561643835616
47,3.1941475070900003,0.01,0.3,20,6,0.38329588110466783,1.2792151097126037,-0.3643283820441122,0.136986301369863
48,3.1941475070900003,0.01,0.3,20,8,0.38329588110466783,1.2792151097126037,-0.3643283820441122,0.136986301369863
49,3.1843541350916533,0.01,0.35,12,6,0.35282501857684023,1.2603045123428764,-0.334693993155158,0.2191780821917808
50,3.1843541350916533,0.01,0.35,12,8,0.35282501857684023,1.2603045123428764,-0.334693993155158,0.2191780821917808
93,3.178002965119876,0.02,0.45,12,6,0.3370280870748359,1.2604353492431282,-0.3275344270266758,0.3082191780821918
94,3.178002965119876,0.02,0.45,12,8,0.3370280870748359,1.2604353492431282,-0.3275344270266758,0.3082191780821918
45,3.1424038085538903,0.01,0.3,12,6,0.3443089412876055,1.244272579393293,-0.33413669974517424,0.2191780821917808
46,3.1424038085538903,0.01,0.3,12,8,0.3443089412876055,1.244272579393293,-0.33413669974517424,0.2191780821917808
69,3.1403946804237277,0.015,0.35,12,6,0.3366012290865916,1.243601315430276,-0.32204280484931735,0.273972602739726
70,3.1403946804237277,0.015,0.35,12,8,0.3366012290865916,1.243601315430276,-0.32204280484931735,0.273972602739726
9,3.1341709950931884,0.0,0.35,12,6,0.37591849237334896,1.2414386667758384,-0.3643583839296928,0.14383561643835616
10,3.1341709950931884,0.0,0.35,12,8,0.37591849237334896,1.2414386667758384,-0.3643583839296928,0.14383561643835616
29,3.1280376586011176,0.005,0.35,12,6,0.35408506577094934,1.2373067322444784,-0.34302085687020367,0.18493150684931506
30,3.1280376586011176,0.005,0.35,12,8,0.35408506577094934,1.2373067322444784,-0.34302085687020367,0.18493150684931506
43,3.1247164946437325,0.01,0.2,20,6,0.3718260697314595,1.2528274839859135,-0.3642894577076313,0.136986301369863
44,3.1247164946437325,0.01,0.2,20,8,0.3718260697314595,1.2528274839859135,-0.3642894577076313,0.136986301369863
5,3.097713970732645,0.0,0.3,12,6,0.3695736404593313,1.2271879985353884,-0.36436042465292895,0.14383561643835616
6,3.097713970732645,0.0,0.3,12,8,0.3695736404593313,1.2271879985353884,-0.36436042465292895,0.14383561643835616
65,3.0962120203917385,0.015,0.3,12,6,0.3269573482217778,1.226096095036802,-0.31945553315907393,0.273972602739726
66,3.0962120203917385,0.015,0.3,12,8,0.3269573482217778,1.226096095036802,-0.31945553315907393,0.273972602739726
25,3.0866384523235117,0.005,0.3,12,6,0.34602424920938435,1.2212154130306354,-0.3423235530844255,0.18493150684931506
26,3.0866384523235117,0.005,0.3,12,8,0.34602424920938435,1.2212154130306354,-0.3423235530844255,0.18493150684931506
89,3.0724092469984106,0.02,0.35,12,6,0.3149068022618846,1.220766418997402,-0.32981701785507633,0.3082191780821918
90,3.0724092469984106,0.02,0.35,12,8,0.3149068022618846,1.220766418997402,-0.32981701785507633,0.3082191780821918
75,3.0564679655647167,0.015,0.45,20,6,0.3597041240485068,1.2246866437912027,-0.36425412964458315,0.18493150684931506
76,3.0564679655647167,0.015,0.45,20,8,0.3597041240485068,1.2246866437912027,-0.36425412964458315,0.18493150684931506
41,3.0449186368513077,0.01,0.2,12,6,0.3273905161772732,1.206560306618243,-0.33393110144878757,0.2191780821917808
42,3.0449186368513077,0.01,0.2,12,8,0.3273905161772732,1.206560306618243,-0.33393110144878757,0.2191780821917808
95,3.0375955412804254,0.02,0.45,20,6,0.34682966452591324,1.218720765010937,-0.36425418878896865,0.2191780821917808
96,3.0375955412804254,0.02,0.45,20,8,0.34682966452591324,1.218720765010937,-0.36425418878896865,0.2191780821917808
1,3.020155180564574,0.0,0.2,12,6,0.35693562665818757,1.1967500910188202,-0.36436335733049074,0.14383561643835616
