run_date,timestamp_utc,apply,n_orders,account_equity_pre,equity_index,cash_pre_pct,cash_after_orders_pct,target_gross_pct,investable_target_pct,target_under_investment_pct
2026-02-22,2026-02-22 19:20:06+00:00,False,30,106696.55735778809,1.0,3.37567118776907,23.67412327383635,,98.0,
2026-02-23,2026-02-23 23:14:50+00:00,False,26,94113.31410217284,0.8820651428010038,3.82700894068845,6.834383643357899,97.88468045219525,98.0,0.11531954780473
2026-03-01,2026-03-01 22:57:59+00:00,False,26,97605.57518005373,0.9147959184170361,3.6900811643435603,6.4069238053329,81.02725034395282,98.0,16.97274965604718
2026-03-02,2026-03-02 23:15:01+00:00,True,20,100296.06,0.94001214738049,100.86544775537544,28.24813357573569,75.3460940162105,98.0,22.6539059837895
